filename,expected value,predicted value,true-pos conf
dataset/benchmark_p/p_32.png,1,0,0.16848112061465045
dataset/benchmark_p/p_21.png,1,0,0.5628217663223245
dataset/benchmark_p/p_9.png,1,1,0.8412238852100604
dataset/benchmark_p/p_20.png,1,0,0.4214453881314506
dataset/benchmark_p/p_37.png,1,0,0.2731134290547872
dataset/benchmark_p/p_34.png,1,0,0.18194049835629164
dataset/benchmark_p/p_7.png,1,1,0.842785825396017
dataset/benchmark_p/p_40.png,1,0,0.21547471755265044
dataset/benchmark_p/p_50.png,1,0,0.25128283287133524
dataset/benchmark_p/p_5.png,1,1,0.8311273129695016
dataset/benchmark_p/p_36.png,1,0,0.1468654314572479
dataset/benchmark_p/p_33.png,1,0,0.5902743459404824
dataset/benchmark_p/p_38.png,1,0,0.1892699016907349
dataset/benchmark_p/p_43.png,1,0,0.6332771997542651
dataset/benchmark_p/p_48.png,1,0,0.21909117759720026
dataset/benchmark_p/p_1.png,1,1,0.8673079518030271
dataset/benchmark_p/p_17.png,1,0,0.5858556684625716
dataset/benchmark_p/p_14.png,1,0,0.6067694912477212
dataset/benchmark_p/p_28.png,1,0,0.6054778381268555
dataset/benchmark_p/p_2.png,1,1,0.8351228286089306
dataset/benchmark_p/p_3.png,1,1,0.8103108764705235
dataset/benchmark_p/p_13.png,1,1,0.7361290703698585
dataset/benchmark_p/p_44.png,1,0,0.2909799010117984
dataset/benchmark_p/p_18.png,1,0,0.5992472621187485
dataset/benchmark_p/p_35.png,1,0,0.19997320941420155
dataset/benchmark_p/p_46.png,1,0,0.45271557693438413
dataset/benchmark_p/p_11.png,1,1,0.8696905060304154
dataset/benchmark_p/p_10.png,1,1,0.7873073883378979
dataset/benchmark_p/p_15.png,1,1,0.7236401486087536
dataset/benchmark_p/p_25.png,1,0,0.4496443241610828
dataset/benchmark_p/p_30.png,1,0,0.31373146579813693
dataset/benchmark_p/p_27.png,1,0,0.4523980501852335
dataset/benchmark_p/p_49.png,1,0,0.19499534029916046
dataset/benchmark_p/p_31.png,1,0,0.4522066051733448
dataset/benchmark_p/p_6.png,1,1,0.8306913880463893
dataset/benchmark_p/p_23.png,1,0,0.5
dataset/benchmark_p/p_26.png,1,0,0.6014701917240093
dataset/benchmark_p/p_24.png,1,0,0.6372511765106268
dataset/benchmark_p/p_12.png,1,1,0.8116195814437566
dataset/benchmark_p/p_42.png,1,0,0.44037360078242815
dataset/benchmark_p/p_29.png,1,0,0.36645757315500566
dataset/benchmark_p/p_4.png,1,1,0.8180480640587835
dataset/benchmark_p/p_19.png,1,0,0.4480133501301118
dataset/benchmark_p/p_45.png,1,0,0.3903915982733519
dataset/benchmark_p/p_22.png,1,0,0.6910220268300863
dataset/benchmark_p/p_0.png,1,1,0.7834838766858548
dataset/benchmark_p/p_41.png,1,0,0.0838831063001463
dataset/benchmark_p/p_39.png,1,0,0.07853160806302616
dataset/benchmark_p/p_47.png,1,0,0.26606636673228584
dataset/benchmark_p/p_16.png,1,0,0.6187988974638274
