filename,expected value,predicted value,true-pos conf
dataset/benchmark_p/p_32.png,1,0,0.3924913897960997
dataset/benchmark_p/p_21.png,1,0,0.6339584060976687
dataset/benchmark_p/p_9.png,1,1,0.8104298997149338
dataset/benchmark_p/p_20.png,1,0,0.5548410744515997
dataset/benchmark_p/p_37.png,1,0,0.47309005179837094
dataset/benchmark_p/p_34.png,1,0,0.3910225435997709
dataset/benchmark_p/p_7.png,1,1,0.80946052222081
dataset/benchmark_p/p_40.png,1,0,0.44247449942010547
dataset/benchmark_p/p_50.png,1,0,0.4620467455805229
dataset/benchmark_p/p_5.png,1,1,0.8012852804197198
dataset/benchmark_p/p_36.png,1,0,0.36164854308267896
dataset/benchmark_p/p_33.png,1,0,0.6968161304915952
dataset/benchmark_p/p_38.png,1,0,0.43712382298462166
dataset/benchmark_p/p_43.png,1,1,0.7068628086987613
dataset/benchmark_p/p_48.png,1,0,0.5461123130643913
dataset/benchmark_p/p_1.png,1,1,0.8271877308302221
dataset/benchmark_p/p_17.png,1,0,0.6559763442874534
dataset/benchmark_p/p_14.png,1,0,0.6652332230681951
dataset/benchmark_p/p_28.png,1,0,0.6650482214452946
dataset/benchmark_p/p_2.png,1,1,0.8058764717415701
dataset/benchmark_p/p_3.png,1,1,0.7899989296174087
dataset/benchmark_p/p_13.png,1,1,0.7421103350712599
dataset/benchmark_p/p_44.png,1,0,0.5
dataset/benchmark_p/p_18.png,1,0,0.6578793688275526
dataset/benchmark_p/p_35.png,1,0,0.424103517205375
dataset/benchmark_p/p_46.png,1,0,0.6175210407414422
dataset/benchmark_p/p_11.png,1,1,0.8269945153258111
dataset/benchmark_p/p_10.png,1,1,0.776131348200572
dataset/benchmark_p/p_15.png,1,1,0.7313914182062337
dataset/benchmark_p/p_25.png,1,0,0.5743030131893712
dataset/benchmark_p/p_30.png,1,0,0.5431613339486262
dataset/benchmark_p/p_27.png,1,0,0.5649559998799875
dataset/benchmark_p/p_49.png,1,0,0.45555946546584253
dataset/benchmark_p/p_31.png,1,0,0.6388372240587074
dataset/benchmark_p/p_6.png,1,1,0.7957866181557004
dataset/benchmark_p/p_23.png,1,0,0.5905934134684366
dataset/benchmark_p/p_26.png,1,0,0.657252372296584
dataset/benchmark_p/p_24.png,1,0,0.6939223019329468
dataset/benchmark_p/p_12.png,1,1,0.7872365098732753
dataset/benchmark_p/p_42.png,1,0,0.6276972931522674
dataset/benchmark_p/p_29.png,1,0,0.56528586895658
dataset/benchmark_p/p_4.png,1,1,0.7981926483930978
dataset/benchmark_p/p_19.png,1,0,0.5687723571405142
dataset/benchmark_p/p_45.png,1,0,0.5679009740384372
dataset/benchmark_p/p_22.png,1,1,0.713621519098828
dataset/benchmark_p/p_0.png,1,1,0.7709751807959666
dataset/benchmark_p/p_41.png,1,0,0.2919051507264063
dataset/benchmark_p/p_39.png,1,0,0.2496390389780576
dataset/benchmark_p/p_47.png,1,0,0.546888864430012
dataset/benchmark_p/p_16.png,1,0,0.677243543255107
dataset/benchmark_p/p_8.png,1,1,0.8053837902052201
dataset/benchmark_n/n_6.png,0,0,0.3889948286502284
dataset/benchmark_n/n_16.png,0,0,0.6548574128395463
dataset/benchmark_n/n_9.png,0,0,0.037228431403668535
