filename,expected value,predicted value,true-pos conf
dataset/benchmark_p/p_32.png,1,0,0.5259398358007349
dataset/benchmark_p/p_21.png,1,1,0.7816458022476775
dataset/benchmark_p/p_9.png,1,1,0.7882757999156822
dataset/benchmark_p/p_20.png,1,1,0.7018691994247666
dataset/benchmark_p/p_37.png,1,1,0.7101177157288056
dataset/benchmark_p/p_34.png,1,0,0.520330728864783
dataset/benchmark_p/p_7.png,1,1,0.8976885819061635
dataset/benchmark_p/p_40.png,1,0,0.6078929716552944
dataset/benchmark_p/p_50.png,1,1,0.7243161698916356
dataset/benchmark_p/p_5.png,1,1,0.9262418357596249
dataset/benchmark_p/p_36.png,1,0,0.6296307578092891
dataset/benchmark_p/p_33.png,1,0,0.6731829488170241
dataset/benchmark_p/p_38.png,1,0,0.6212946448724538
dataset/benchmark_p/p_43.png,1,1,0.7842161791010165
dataset/benchmark_p/p_48.png,1,0,0.4279383220301258
dataset/benchmark_p/p_1.png,1,1,0.8051998731759121
dataset/benchmark_p/p_17.png,1,1,0.8063381679535171
dataset/benchmark_p/p_14.png,1,1,0.7828277552489122
dataset/benchmark_p/p_28.png,1,1,0.8570632383113225
dataset/benchmark_p/p_2.png,1,1,0.801950462161446
dataset/benchmark_p/p_3.png,1,1,0.7972594752897321
dataset/benchmark_p/p_13.png,1,1,0.7952396807574189
dataset/benchmark_p/p_44.png,1,0,0.6830353441889777
dataset/benchmark_p/p_18.png,1,1,0.8348419781193549
dataset/benchmark_p/p_35.png,1,0,0.6139114620749503
dataset/benchmark_p/p_46.png,1,1,0.7479322730924607
dataset/benchmark_p/p_11.png,1,1,0.800897373202126
dataset/benchmark_p/p_10.png,1,1,0.706877754834168
dataset/benchmark_p/p_15.png,1,1,0.8482631924078847
dataset/benchmark_p/p_25.png,1,1,0.7823439695115579
dataset/benchmark_p/p_30.png,1,0,0.520900035530886
dataset/benchmark_p/p_27.png,1,1,0.9152401043540881
dataset/benchmark_p/p_49.png,1,0,0.5815124382306998
dataset/benchmark_p/p_31.png,1,0,0.5484507704045405
dataset/benchmark_p/p_6.png,1,1,0.7884776395049676
dataset/benchmark_p/p_23.png,1,1,0.8375405685087608
dataset/benchmark_p/p_26.png,1,1,0.8196534773893588
dataset/benchmark_p/p_24.png,1,1,0.7651439820277031
dataset/benchmark_p/p_12.png,1,1,0.8368526835727216
dataset/benchmark_p/p_42.png,1,1,0.7405058036039897
dataset/benchmark_p/p_29.png,1,0,0.6926924983854152
dataset/benchmark_p/p_4.png,1,1,0.8563614460860517
dataset/benchmark_p/p_19.png,1,1,0.7620086929722656
dataset/benchmark_p/p_45.png,1,1,0.7244282398242501
dataset/benchmark_p/p_22.png,1,1,0.8177761361756639
dataset/benchmark_p/p_0.png,1,1,0.7640506839339596
dataset/benchmark_p/p_41.png,1,0,0.5237069367662078
dataset/benchmark_p/p_39.png,1,0,0.6001297423859221
dataset/benchmark_p/p_47.png,1,0,0.5595351807328869
dataset/benchmark_p/p_16.png,1,1,0.8285647527527509
dataset/benchmark_p/p_8.png,1,1,0.8758527401937365
dataset/benchmark_n/n_6.png,0,0,0.6450105561322039
dataset/benchmark_n/n_16.png,0,0,0.6474606193748849
dataset/benchmark_n/n_9.png,0,0,0.05219627352976709
dataset/benchmark_n/n_36.png,0,1,0.7283229519242587
dataset/benchmark_n/n_43.png,0,0,3.317434068403521e-06
dataset/benchmark_n/n_38.png,0,0,0.54721518984085
dataset/benchmark_n/n_29.png,0,0,0.3506035875141756
dataset/benchmark_n/n_30.png,0,0,0.12396920775195995
dataset/benchmark_n/n_10.png,0,0,0.12234751689460734
dataset/benchmark_n/n_26.png,0,0,0.34288643329376955
dataset/benchmark_n/n_22.png,0,0,0.00018168095178572113
dataset/benchmark_n/n_33.png,0,0,0.5601888406281531
dataset/benchmark_n/n_44.png,0,0,0.2855540687738679
dataset/benchmark_n/n_35.png,0,0,0.21850859508370235
dataset/benchmark_n/n_49.png,0,0,0.6296643698020907
dataset/benchmark_n/n_23.png,0,0,0.066966315962725
dataset/benchmark_n/n_17.png,0,0,0.5183168891561356
dataset/benchmark_n/n_20.png,0,0,1.0000000994736041e-07
dataset/benchmark_n/n_45.png,0,1,0.8286412664279664
dataset/benchmark_n/n_13.png,0,0,0.16965408393884615
dataset/benchmark_n/n_3.png,0,0,0.0006687491792775325
dataset/benchmark_n/n_32.png,0,1,0.7752877688697513
dataset/benchmark_n/n_31.png,0,0,0.6432297718121562
dataset/benchmark_n/n_41.png,0,0,0.6301740333297893
dataset/benchmark_n/n_25.png,0,0,0.6087863552366971
dataset/benchmark_n/n_40.png,0,0,0.6599815628316742
dataset/benchmark_n/n_42.png,0,0,0.0266639378735328
dataset/benchmark_n/n_15.png,0,0,0.11266741190060074
dataset/benchmark_n/n_27.png,0,0,0.005833296666098394
dataset/benchmark_n/n_21.png,0,0,6.972438137057097e-05
dataset/benchmark_n/n_8.png,0,0,0.004793969269983773
dataset/benchmark_n/n_46.png,0,1,0.7804485665472429
dataset/benchmark_n/n_11.png,0,0,0.4784164509798921
dataset/benchmark_n/n_39.png,0,1,0.8166282128695126
dataset/benchmark_n/n_7.png,0,0,0.07925913228633757
dataset/benchmark_n/n_19.png,0,0,0.0033932904649736544
dataset/benchmark_n/n_14.png,0,0,0.4590358606950459
dataset/benchmark_n/n_24.png,0,0,0.09315796116187978
dataset/benchmark_n/n_5.png,0,0,0.04018681170171501
dataset/benchmark_n/n_34.png,0,0,0.6141151695974263
dataset/benchmark_n/n_48.png,0,0,0.5785231965679373
dataset/benchmark_n/n_28.png,0,0,0.6793136781291613
dataset/benchmark_n/n_2.png,0,0,0.0024217292142205285
dataset/benchmark_n/n_0.png,0,0,0.0007524954846702885
dataset/benchmark_n/n_37.png,0,0,0.6929080441121463
dataset/benchmark_n/n_1.png,0,0,0.008242446233556253
dataset/benchmark_n/n_50.png,0,0,0.5
dataset/benchmark_n/n_12.png,0,0,0.4740723659176036
dataset/benchmark_n/n_18.png,0,0,1.0000000994736041e-07
dataset/benchmark_n/n_4.png,0,0,0.0013138746694339924
dataset/benchmark_n/n_47.png,0,0,0.5893263430835876
score,0.7941176470588235
