filename,expected value,predicted value,true-pos conf
dataset/benchmark_p/p_32.png,1,0,0.41867599364307423
dataset/benchmark_p/p_21.png,1,1,0.7288560881689323
dataset/benchmark_p/p_9.png,1,1,0.8161325368445982
dataset/benchmark_p/p_20.png,1,0,0.6458582224667216
dataset/benchmark_p/p_37.png,1,0,0.6129168548069932
dataset/benchmark_p/p_34.png,1,0,0.4325028223388531
dataset/benchmark_p/p_7.png,1,1,0.894971777082635
dataset/benchmark_p/p_40.png,1,0,0.5189653404315503
dataset/benchmark_p/p_50.png,1,0,0.6691458313283692
dataset/benchmark_p/p_5.png,1,1,0.9099197587158014
dataset/benchmark_p/p_36.png,1,0,0.5510020595539888
dataset/benchmark_p/p_33.png,1,0,0.556297149833424
dataset/benchmark_p/p_38.png,1,0,0.5294053877816971
dataset/benchmark_p/p_43.png,1,0,0.6895379815333987
dataset/benchmark_p/p_48.png,1,0,0.2900162039593256
dataset/benchmark_p/p_1.png,1,1,0.8174501078102144
dataset/benchmark_p/p_17.png,1,1,0.8126075258267336
dataset/benchmark_p/p_14.png,1,1,0.7410997322612225
dataset/benchmark_p/p_28.png,1,1,0.8721936493951465
dataset/benchmark_p/p_2.png,1,1,0.7966406795109198
dataset/benchmark_p/p_3.png,1,1,0.840197977621056
dataset/benchmark_p/p_13.png,1,1,0.7567101412071037
dataset/benchmark_p/p_44.png,1,0,0.5736161698770026
dataset/benchmark_p/p_18.png,1,1,0.8098987150188146
dataset/benchmark_p/p_35.png,1,0,0.5056607065836715
dataset/benchmark_p/p_46.png,1,0,0.6685483066982589
dataset/benchmark_p/p_11.png,1,1,0.8255541745709233
dataset/benchmark_p/p_10.png,1,1,0.7465739548529472
dataset/benchmark_p/p_15.png,1,1,0.8102010507523181
dataset/benchmark_p/p_25.png,1,1,0.7353024301586008
dataset/benchmark_p/p_30.png,1,0,0.5586491599135117
dataset/benchmark_p/p_27.png,1,1,0.8981330956972217
dataset/benchmark_p/p_49.png,1,0,0.5376256316691507
dataset/benchmark_p/p_31.png,1,0,0.607050609138955
dataset/benchmark_p/p_6.png,1,1,0.7879466190241795
dataset/benchmark_p/p_23.png,1,1,0.8025865090577216
dataset/benchmark_p/p_26.png,1,1,0.7872932122460649
dataset/benchmark_p/p_24.png,1,1,0.7008711187812069
dataset/benchmark_p/p_12.png,1,1,0.8061286089273884
dataset/benchmark_p/p_42.png,1,0,0.6142386633786945
dataset/benchmark_p/p_29.png,1,1,0.7352201117028363
dataset/benchmark_p/p_4.png,1,1,0.8413668099105579
dataset/benchmark_p/p_19.png,1,0,0.6916445682679128
dataset/benchmark_p/p_45.png,1,0,0.6483710675934788
dataset/benchmark_p/p_22.png,1,1,0.7875353653796736
dataset/benchmark_p/p_0.png,1,1,0.7656486374085286
dataset/benchmark_p/p_41.png,1,0,0.4259603669106973
dataset/benchmark_p/p_39.png,1,0,0.5
dataset/benchmark_p/p_47.png,1,0,0.41602450507742555
dataset/benchmark_p/p_16.png,1,1,0.8022840171953411
dataset/benchmark_p/p_8.png,1,1,0.8725997135279777
dataset/benchmark_n/n_6.png,0,0,0.5975743820159723
dataset/benchmark_n/n_16.png,0,0,0.692627827190864
dataset/benchmark_n/n_9.png,0,0,0.06761398053145637
dataset/benchmark_n/n_36.png,0,0,0.6904230414296479
dataset/benchmark_n/n_43.png,0,0,1.2064438548114608e-06
dataset/benchmark_n/n_38.png,0,0,0.40246395962614956
dataset/benchmark_n/n_29.png,0,0,0.4122424857191301
dataset/benchmark_n/n_30.png,0,0,0.16467062099120439
dataset/benchmark_n/n_10.png,0,0,0.10130889447659887
dataset/benchmark_n/n_26.png,0,0,0.30112404236826135
dataset/benchmark_n/n_22.png,0,0,0.00010218497931078954
dataset/benchmark_n/n_33.png,0,0,0.5233961827209919
dataset/benchmark_n/n_44.png,0,0,0.24439229973113874
dataset/benchmark_n/n_35.png,0,0,0.1945079981230105
